Key,English,Ukrainian
PROPQUEST_SCENARIO_INC_001586,I'm glad to see you… I have to finish decrypting the Parchment,I'm glad to see you… I have to finish decrypting the Parchment
PROPQUEST_SCENARIO_INC_001587,Go see Handel. She should be done with decrypting the parchment.,Go see Handel. She should be done with decrypting the parchment.
PROPQUEST_SCENARIO_INC_001588,Return to Handel and see if she has decrypted the Parchment.,Return to Handel and see if she has decrypted the Parchment.
PROPQUEST_SCENARIO_INC_001590,Revelation,Revelation
PROPQUEST_SCENARIO_INC_001591,Why am I looking so distraught after analyzing the text you ask? Well… I guess the results are not what I would have wanted…,Why am I looking so distraught after analyzing the text you ask? Well… I guess the results are not what I would have wanted…
PROPQUEST_SCENARIO_INC_001592,"The records indicate that despite the efforts made by the 8 heroes to expunge any trace of Shade's existence, her essence still persists throughout this world.","The records indicate that despite the efforts made by the 8 heroes to expunge any trace of Shade's existence, her essence still persists throughout this world."
PROPQUEST_SCENARIO_INC_001593,"When the time is right, she will regain her physical form and return anew to command her masquerpet army. It is her intention to reclaim the known world as her own…","When the time is right, she will regain her physical form and return anew to command her masquerpet army. It is her intention to reclaim the known world as her own…"
PROPQUEST_SCENARIO_INC_001594,You must go and talk to Reonan as soon as possible. We no longer have time to waste. Please find him!,You must go and talk to Reonan as soon as possible. We no longer have time to waste. Please find him!
PROPQUEST_SCENARIO_INC_001595,Reonan still hasn't explained to you the exact nature of the 8 heroes has he? I feel you are ready to know the truth and the role you play in this all…,Reonan still hasn't explained to you the exact nature of the 8 heroes has he? I feel you are ready to know the truth and the role you play in this all…
PROPQUEST_SCENARIO_INC_001596,I'm sorry if you feel uncertain about this all. Take some time to think it over…,I'm sorry if you feel uncertain about this all. Take some time to think it over…
PROPQUEST_SCENARIO_INC_001597,Greetings again! Ohhh…so this is what Handel has brought to light.,Greetings again! Ohhh…so this is what Handel has brought to light.
PROPQUEST_SCENARIO_INC_001598,Please hurry back to Reonan. I'm sure he will explain everything!,Please hurry back to Reonan. I'm sure he will explain everything!
PROPQUEST_SCENARIO_INC_001599,Return to Reonan with the results of Handel's research.,Return to Reonan with the results of Handel's research.
PROPQUEST_SCENARIO_INC_001601,Darkon: The Mysterious Continent,Darkon: The Mysterious Continent
PROPQUEST_SCENARIO_INC_001602,"This is more urgent that I thought… I was aware of the impending return of Shade, but this soon? I'm sorry I had to hide so much from you. Here is the truth…","This is more urgent that I thought… I was aware of the impending return of Shade, but this soon? I'm sorry I had to hide so much from you. Here is the truth…"
PROPQUEST_SCENARIO_INC_001603,"Handel, Hael and I share a common past. We are all reincarnations of the 8 original heroes to defeat Shade in the War of the Gods. I was the first Knight Hero...","Handel, Hael and I share a common past. We are all reincarnations of the 8 original heroes to defeat Shade in the War of the Gods. I was the first Knight Hero..."
PROPQUEST_SCENARIO_INC_001604,"We were all appointed by Bubble as champions of our respective classes, and led the armies of mankind against Shade and her masquerpets.","We were all appointed by Bubble as champions of our respective classes, and led the armies of mankind against Shade and her masquerpets."
PROPQUEST_SCENARIO_INC_001605,I feel it is due time for a reunification of the original 8 heroes... I know the other reincarnations are out there. I just hope we will be able to convince the rest of them. We don't have much time…,I feel it is due time for a reunification of the original 8 heroes... I know the other reincarnations are out there. I just hope we will be able to convince the rest of them. We don't have much time…
PROPQUEST_SCENARIO_INC_001606,"It has come to my attention that several of the other heroes are currently residing in a large continent known as Darkon. For Madrigal's sake, would you be able to track them down?","It has come to my attention that several of the other heroes are currently residing in a large continent known as Darkon. For Madrigal's sake, would you be able to track them down?"
PROPQUEST_SCENARIO_INC_001607,Make haste to meet the Mayor of Darkon. He sees over the main industrial town located in Darkon 2. Maybe he will have further information about the missing heroes.,Make haste to meet the Mayor of Darkon. He sees over the main industrial town located in Darkon 2. Maybe he will have further information about the missing heroes.
PROPQUEST_SCENARIO_INC_001608,"I know it is a lot to take in, but you are going to have to trust me on this one. We don't have any time to waste.","I know it is a lot to take in, but you are going to have to trust me on this one. We don't have any time to waste."
PROPQUEST_SCENARIO_INC_001609,"Oh! Hello young adventurer. You shouldn't sneak up on a man my age, nearly gave me a heart attack. Hahaha!!","Oh! Hello young adventurer. You shouldn't sneak up on a man my age, nearly gave me a heart attack. Hahaha!!"
PROPQUEST_SCENARIO_INC_001610,"You must locate the heroes of the past, so that Madrigal might have a future. Please speak with the Mayor of Darkon. I guarantee he will know something…","You must locate the heroes of the past, so that Madrigal might have a future. Please speak with the Mayor of Darkon. I guarantee he will know something…"
PROPQUEST_SCENARIO_INC_001611,Go meet the Mayor of Darken located in Darkon 2. Maybe he will have more information on the missing heroes.,Go meet the Mayor of Darken located in Darkon 2. Maybe he will have more information on the missing heroes.
PROPQUEST_SCENARIO_INC_001613,The Problem with Leyenas,The Problem with Leyenas
PROPQUEST_SCENARIO_INC_001614,"What's this you speak of? Heroes? Can't say I've heard anything about that… But, I believe I know a person who may have…","What's this you speak of? Heroes? Can't say I've heard anything about that… But, I believe I know a person who may have…"
PROPQUEST_SCENARIO_INC_001615,Oh you want to know? Of course I will tell you… But first perhaps you could do me a favor?,Oh you want to know? Of course I will tell you… But first perhaps you could do me a favor?
PROPQUEST_SCENARIO_INC_001616,I am frequently in touch with the mayors of both Saint City and Flarine. I have heard of your heroic actions and request your aid. There has been a dramatic increase in Leyena populations.,I am frequently in touch with the mayors of both Saint City and Flarine. I have heard of your heroic actions and request your aid. There has been a dramatic increase in Leyena populations.
PROPQUEST_SCENARIO_INC_001617,They have made it awfully hard for our workers to collect a rare ore which is a staple export here in Darken. Please defeat the Leyena and I will give you the information.,They have made it awfully hard for our workers to collect a rare ore which is a staple export here in Darken. Please defeat the Leyena and I will give you the information.
PROPQUEST_SCENARIO_INC_001618,Thank you adventurer! The Leyena can be found in Eastern Darkon. Please decrease their population by killing 20 Small Leyenas and 10 Leyenas.,Thank you adventurer! The Leyena can be found in Eastern Darkon. Please decrease their population by killing 20 Small Leyenas and 10 Leyenas.
PROPQUEST_SCENARIO_INC_001619,"Hmm, what was it you needed again? My mind seems to be getting fuzzy... Since you are here, why not do some sightseeing?","Hmm, what was it you needed again? My mind seems to be getting fuzzy... Since you are here, why not do some sightseeing?"
PROPQUEST_SCENARIO_INC_001620,Hah! It is just as I have heard. You are truly a problem saver! Now to uphold my end of the bargain!,Hah! It is just as I have heard. You are truly a problem saver! Now to uphold my end of the bargain!
PROPQUEST_SCENARIO_INC_001621,Well? I'm not getting any younger! The Leyena are found in Eastern Darkon. Please get rid of at least 20 Small Leyenas and 10 Leyenas!,Well? I'm not getting any younger! The Leyena are found in Eastern Darkon. Please get rid of at least 20 Small Leyenas and 10 Leyenas!
PROPQUEST_SCENARIO_INC_001622,Kill 20 Small Leyenas and 10 Leyenas.,Kill 20 Small Leyenas and 10 Leyenas.
PROPQUEST_SCENARIO_INC_001624,The Great Teacher Inisis,The Great Teacher Inisis
PROPQUEST_SCENARIO_INC_001625,Search out the Great Teacher Inisis. She has a wealth of knowledge on many subjects and has produced many outstanding students. If anyone knows it would be her.,Search out the Great Teacher Inisis. She has a wealth of knowledge on many subjects and has produced many outstanding students. If anyone knows it would be her.
PROPQUEST_SCENARIO_INC_001626,Inisis can be found at the center of Darken. Please go see her! I'm sure she will be of assistance!,Inisis can be found at the center of Darken. Please go see her! I'm sure she will be of assistance!
PROPQUEST_SCENARIO_INC_001627,But be patient! Inisis will hardly give you the answers you seek so quickly!,But be patient! Inisis will hardly give you the answers you seek so quickly!
PROPQUEST_SCENARIO_INC_001628,Changed your mind already? Guess the task wasn't that important then.,Changed your mind already? Guess the task wasn't that important then.
PROPQUEST_SCENARIO_INC_001629,Hmm... You are new here aren't you? Have you journeyed all this way to become one of my students?,Hmm... You are new here aren't you? Have you journeyed all this way to become one of my students?
PROPQUEST_SCENARIO_INC_001630,Go see Inisis. She is at the center of Darken.,Go see Inisis. She is at the center of Darken.
PROPQUEST_SCENARIO_INC_001631,Go meet [Mentor] Inisis.,Go meet [Mentor] Inisis.
PROPQUEST_SCENARIO_INC_001633,Corrupted Hunter,Corrupted Hunter
PROPQUEST_SCENARIO_INC_001634,"8 legendary heroes? Hmm… Maybe… I have a person in my mind… but, I can't tell you so easily. First you must do something to show you are worthy of such information.","8 legendary heroes? Hmm… Maybe… I have a person in my mind… but, I can't tell you so easily. First you must do something to show you are worthy of such information."
